iso3,iso2,imfn,country,region,income,year,ai01,ai02,ai03,ai04,ai05,ai06,ai07,ai08,ai09,ai10,ai11,ai12,ai13,ai14,ai15,ai16,ai17,ai18,ai19,ai20,ai21,ai22,ai23,ai24,ai25,ai26,ai27,ai28,ai29,ai30,ai31,ai32,ai33,ai34,ai35,ai36,am01,am02,am03,di01,di02,di03,di04,di05,di06,di07,di08,di09,di10,di11,di12,di13,di14,dm01,dm02,dm03,dm04,dm05,dm06,dm07,dm08,dm09,dm10,dm11,dm12,dm13,dm14,dm15,dm16,ei01,ei02,ei03,ei04,ei05,ei06,ei07,ei08,ei09,ei10,em01,si01,si02,si03,si04,si05,si06,si07,sm01,oi01,oi02,oi06,oi07,oi08,oi09,oi10,oi11,oi12,oi13,oi14,oi15,oi16,oi16a,oi17,oi18,oi19,oi20a,om01,om02
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.89,49.61,,88.68,27.44,6.34,,18.72,,,,47.89,,,,,,,,,,,,,,,,,,,,,,,,,,1.72,,,,,,,255.86,,,,,,18.72,,1953.08,,2.96,,,,,0.15,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.39,26.49,,84.23,13.09,4.96,,7.77,,,,26.39,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,339.72,,,,,,7.77,,1495.34,,3.26,,,,,3.26,,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,7.6,,65.95,11.38,3.92,,6.3,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,112.6,,,,,,6.3,,2576.29,,3.4,30.44,7.16,37.61,0.57,4.25,23,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.12,5.73,,59.09,9.85,3.97,,5.08,,,,5.12,,,,,,,3.29,0.95,4.25,,,,,,,,,,,,,,,,,0.61,,,,,,,100.71,,,,45.98,,5.08,,2629.16,0.95,4.25,22.64,10.2,32.84,0.01,4.56,18,,,,,0,,,
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.14,6.65,,58.86,10.35,4.65,,4.79,0.01,0.19,,5.14,,,,,,,3.13,2.48,5.61,,,,,,,,,,,,,,,,,1.51,,,,,,,107.24,,,,40.4,,4.79,,3111.53,1.58,5.61,15.83,32.69,48.52,0.01,4.69,30,,,,,0,,0.72,-1.91
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.94,7.16,,56.58,8.57,5.49,,4.57,0,0.24,,5.94,,,7.65,,,,3.58,2.48,6.07,,,,,,,,,,,,,,,,,1.22,,,,,,,129.78,,,,43.11,,4.57,,2370.53,,6.07,21.93,22.72,44.64,0.03,5.15,38,,,,,0,,1.19,6.7
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.61,9.34,,60.69,13.58,6.05,,8.33,0,0.29,,7.61,,,,,,,4.7,3.85,8.55,0.22,,3.43,0.01,,,,,,,,,,,,,1.72,,,,,,,91.45,,,,79.7,,8.33,,2580.88,0.59,8.55,25.7,47.84,73.54,0.02,5.99,36,,,,,0,,,10.98
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11,13.4,,88.85,15.27,1.68,,11.01,0,0.31,,11.11,,,,,,,4.34,5.47,9.8,0.56,0.02,3.25,0.36,,,,,,8.95,,42.48,8.16,4.07,23.58,59.63,2.29,4.22,24.45,,3.64,,13.6,100.9,25.7,38.73,19.5,67.95,75.76,11.01,89.7,3460.9,,9.8,10.77,23.68,34.46,0.37,5.47,34,,,,,0,,,35.17
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.87,18.81,,96.42,17.12,0.7,,13.01,0,0.41,,15.87,,,,,,,4.26,4.51,8.77,0.66,0.07,2.61,6.39,1.34,0.76,2.47,5.02,,6.55,,45.1,4.8,3.24,21.18,45.58,2.94,3.5,22.91,,3.35,,11,121.96,18.6,29.49,,43.56,77,13.01,90.52,4596.8,,8.77,20.02,16.72,36.75,0.38,6.89,35,,,,,0,,,33.44
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.51,21.74,,97.24,19.17,0.62,,14.86,0,0.6,0.55,18.51,,,5.23,0.12,,,5.45,2.64,8.09,0.58,1.25,0.79,8.47,0.52,0.44,2.27,5.04,,6.02,,45.86,4.44,3.19,23.04,44.87,3.23,3.47,25.06,2.33,3,,9,124.55,17.2,36.26,,39.85,68.99,14.86,81.57,5673.41,-0.81,8.09,13.33,8.19,21.52,0.45,7.89,35,,,,,0,,3.36,181.18
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.92,24.94,,99.45,21.07,0.14,,15.86,0.01,0.57,0.45,21.92,,,7.87,1.42,,,7.03,2.11,9.14,0.72,2.08,1.17,12.72,3.34,,,,,4.73,,41.26,3.9,1.78,13.12,54.23,3.02,2.29,16.89,18.07,2.92,,9,138.2,16.9,31.85,,58.98,55.79,15.86,73.95,8013.13,,9.14,12.13,7.24,19.37,0.14,10.49,32,,,,,0,,4.56,208.82
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2004,,3.73,,,,,,,,,,,,,,,,,,,,,,,9.97,,,,,,,,,,,,,,,26.48,28.99,,99.25,27.85,0.22,,19.42,0.01,0.6,0.75,26.48,,,9.13,2.36,,,12.61,0.81,13.42,0.68,2.49,2.36,11.19,2.2,3.19,5.07,8.44,,6.08,,37.64,4.69,2.2,16.11,54.53,2.51,2.46,18.01,25.78,2.87,,13.1,136.32,15.3,36.87,,54.25,52.08,19.42,69.46,14482.96,4.58,13.42,17.42,9.83,27.25,0.13,11.14,32,,,,,0,,5,34.08
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2005,,3.95,,,,,,,,,,,,,,,,,,,,,,,14.79,,,,,,,,,,,,,,,35.68,37.82,,99.2,27.21,0.3,,21.56,0.02,0.78,0.97,35.68,,,18.43,1.82,,,15.39,0.61,16.01,1.04,2.65,3.73,16.54,1.74,0.53,6.81,14.89,,3.69,,42.14,2.76,2.21,18.95,49.11,2.14,2.57,22.01,9.89,2.35,,13,165.51,14.9,35.53,,34.45,65.74,21.56,80.36,17168.3,3.41,16.01,21.27,16.16,37.43,0.11,14.3,30,4,,,,0,,4.09,-5.04
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2006,,3.08,,,,,,,,,,,,,,,,,,,,,,,19.55,,,,,,,,,,,,,,,47.77,49.42,,99.56,36.01,0.22,,29.89,0.04,1.05,1.33,47.77,8.91,,53.93,3.01,,,23.37,0.43,23.8,8.57,4.04,5.18,20.78,2.48,2.78,2.02,6.26,,3.4,,34.63,2.24,1.16,12.6,49.38,1.65,1.53,16.66,5.58,1.74,,13.2,159.82,14.8,51.57,,52.69,73.27,29.89,86.18,31450.94,3.26,23.8,16.54,5.63,22.17,0.1,21.05,33,5,,0.65,,0,,4.38,-62.67
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2007,,3.29,,,,,,,,,,,,,,,,,,,,,,,37.12,,,,,,,,,,,,,,,58.94,60.4,,99.7,36.03,0.18,0.04,29.77,0.04,1.02,1.74,58.94,9.4,,39.46,8.59,,,,,,9.74,4.67,3.91,19.02,7.29,0.87,2.57,6.76,,5.47,,25.27,3.01,1.56,14.35,47.52,1.46,2.13,19.57,21.76,2.67,,15.2,197.95,14.2,34.1,,54.98,67.05,29.77,80.47,40161,0.93,28.51,29.96,8.45,38.41,0.14,25.01,37,13,,,,0,,4.26,83.34
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2008,,3.47,,,,,,,,,,,,,,,,,,,,,,,51.97,,,,,,,,,,,,,,,49.64,51.36,,99.02,39.04,0.51,,28.57,0.04,0.82,1.68,49.64,8.85,,17.44,2.8,,,,,,2.94,2.62,2.36,21.06,12.29,2.55,5.49,7.29,,5.13,,30.69,3.08,-0.03,-0.25,48.33,1.72,0.02,0.12,16.07,2.47,7.1,12.2,173.74,14.9,32.32,79.8,30.37,64,28.57,80.39,54094.21,-0.26,25.1,24.18,10.22,34.39,0.09,11.95,39,16,,,,1,,4.56,-4.34
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2009,,3.37,33.2,18.8,,,,,,,,,,,,,,,,,,,,,56.87,,92.1,31,,94.4,91.2,42.7,,17.7,,31,,,,50.27,52.83,,97.87,44.02,1.15,0.02,34.81,0.05,0.65,1.75,50.27,10.94,,24.22,3.7,,,,,,3.89,3.82,3.54,20.53,0.06,1.36,1,5.48,,4.28,,35.72,3.06,-55.17,-14.9,47.77,2.57,-55.41,-16.66,15.27,1.61,18.9,5.2,144.42,9.5,41.82,65.7,23.56,66,34.81,76.33,51187.5,0.02,29.67,20.28,10.11,30.39,0.17,17.62,39,18,,0.07,,0,,4.35,-16.68
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2010,,3.26,,,,,,,,,,,,,,,,,,,,,,,61.35,,,,,,,,,,,,,,,39.29,45.13,,99.85,38.88,0.07,0.01,30.95,0.09,0.54,1.58,39.29,10.35,,18.02,0.36,,,,,,2.54,3.47,13.53,19.48,0.19,2.94,5.12,8.01,,3.9,,36.92,3.27,22.05,259.01,74.7,5.84,21.92,257.59,1.97,7.13,20.93,11.07,126.95,17.32,28.09,64.28,26.5,62.47,30.95,73.19,57510.69,3.34,26.55,22.36,11.19,33.55,0.15,13.8,36,16,,0.76,,0,,3.74,-20.76
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2011,,3.32,,,42.11,6.74,13.07,,,,,,2.57,,3.28,5.06,8.23,31.31,3.83,8.59,31.32,,,,64.8,,,,,,,,,,,,,,,35.14,40.18,,99.85,34.53,0.06,8.76,27.68,0.11,0.51,1.37,35.14,9.39,,11.7,0.28,,,,,,1.46,2.72,9.46,21.73,1.36,,,,,5.26,,34.26,3.76,-2.13,5.86,60.03,5.04,-1.97,7.48,2.42,2.48,20.67,10.98,126.96,17.53,25.13,51.45,24.45,54.52,27.68,68.56,63825.11,-0.33,18.74,20.98,10.08,31.06,0.09,9.4,36,18,,0.91,,0,,3.8,-9.46
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2012,,3.29,,,,,,,,,,,,,,,,,,,,,,,68.57,,,,,,,,,,,,3.37,,,35.87,40.97,,99.17,33.93,0.34,5.8,27.29,0.17,0.48,1.43,35.87,10.26,,11.32,0.54,,,,,,1.64,3.39,8.55,26.81,1.11,1.04,4.47,18.25,,5.98,,37.68,3.2,1.36,11.87,51.57,5.1,1.75,15.31,4.77,2.89,19.39,10.91,131.46,17.47,26.23,56.96,21.42,46.08,27.29,62.43,66638.89,0.94,18.39,15.07,9.89,24.96,0.14,7.95,36,17,,0.06,,0,,4.41,6.11
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2013,,3.27,19,15.5,,,,,,,,,,,,,,,,,,,,,70.55,,92.6,14,13.1,86.6,189.7,51.8,34.3,7.6,5.7,9.6,12.56,19,,34.86,39.34,,98.08,32.22,0.77,3.55,27.33,0.16,0.51,1.45,34.86,10.37,,11.08,0.3,,,,,,1.44,4.75,7.92,26.02,2.09,1.81,4.82,18.86,0,6.71,,37.44,3.6,1.46,11.37,43.27,4.48,2.02,15.75,2.67,2.45,19.47,10.59,127.56,17.81,25.06,66.01,23.81,42.38,27.33,63.48,70802.48,-0.12,16.03,18.82,7.94,26.77,0.14,4.62,33,13,,,,0,,4.23,-4.22
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2014,,3.39,,,53.91,8.05,19.72,1.45,6.05,2.38,7.71,30.34,2.64,45.02,2.1,,5.55,23.89,,11.48,32.04,23.01,0.15,4.29,72,2.57,,,,,,,,,,,41.42,21.5,,33.51,37.84,,96.68,32.27,1.3,2.46,28.02,0.12,0.47,1.49,33.51,11.39,,10.38,0.39,,,17.38,1.45,18.83,1.4,5.26,10.16,29.53,0.17,1.37,4.27,14.33,0,5.49,,40.77,3.23,1.61,14.01,44.89,4.33,2.01,17.55,3.75,2.33,12.39,11.86,119.59,17.9,23.05,51.58,26.24,43.53,28.02,65.22,65529.01,2.43,18.83,10.6,9.77,20.37,0.18,4.25,,,,,,0,,3.93,-8.53
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2015,,2.96,,,,,,,,,,,,,,,,,,,,,,,71.12,,,,,,,,,,,,90.13,10.53,,34.01,36.87,11.76,92.78,34.33,2.87,3.47,37.66,0.13,0.5,2.01,37.73,14.26,37.73,18.92,1.44,,,16.84,4.73,21.57,0.81,4.99,10.12,30.21,0.87,,,,0,3.37,,39.64,1.66,0.66,6.01,36.66,2.86,0.96,8.74,7.61,2.02,7.95,10.58,90.3,15.91,22.11,66.21,22.72,52.02,37.66,65.56,38248.79,-1.17,21.57,8.27,9.82,18.1,0.16,4.22,,,,,0.06,0,,4.45,30.05
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2016,,2.95,,,,,,,,,,,,,,,,,,,,,,,73.92,,,,,,,,,,,,14.21,13.97,,29.62,32.37,11.39,93.15,34.52,2.38,,36.46,0.12,0.58,1.84,33.03,14.23,33.03,29.26,0.54,,,19.54,6.73,26.27,1.21,7.2,13.22,39.03,5.19,0.72,4.58,10.08,0,4.85,,27.26,2.6,0.7,6.79,48.02,2.74,0.98,9.48,1.85,2.06,6.72,11.04,81.26,16.35,27.15,72.16,14.85,49.39,36.46,64.19,44168.71,-0.98,26.27,17.63,22.43,40.06,0.28,6.36,,,,,0.08,0,,4.78,51.42
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2017,,2.81,,,58.7,13.87,28.2,4.83,12.06,6.97,25.51,35.86,4.03,45.59,,,,22.48,,19.97,39.72,38.32,8.61,8.49,74.59,2.08,,,,,,,,,,,14.99,13.36,,25.83,30.28,10.51,93.56,29.16,2.08,,30.04,0.12,0.49,1.7,29.18,14.31,29.19,27.31,0.47,,,18.85,5.62,24.47,1.53,7.39,12.54,30.98,1.17,3.14,3.16,13.29,0,4.9,,55.45,3.05,-1,-8.58,34.74,4.45,-0.44,-3.79,1.72,2.13,9.31,12.46,86,21.82,32.94,89.2,12.9,52.36,30.04,67.9,42425.47,-0.1,24.47,21.4,23.62,45.01,0.34,4.9,,,,,0.08,0,,4.99,32.49
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2018,,15.2,,,,,,,,,,,,,,,,,,,,,,,84.26,,,,,,,,,,,,13.81,12.77,,22.61,27.18,10.77,93.15,26.82,2,,26.97,0.14,0.41,1.7,25.87,15.17,25.93,20.63,0.71,,,14.57,6,20.57,0.59,5.89,9.69,28.02,0.67,2.12,5.94,17.76,0,4.51,,38.65,2.04,2.21,18.05,35.03,4.57,2.79,22.76,3.44,2.59,7.39,11.78,83.83,21.87,47.02,75.06,12.28,55.49,26.97,69.38,37646.59,-0.14,20.57,22.12,17.3,39.42,0.34,3.98,,,,,,,,5.31,-1.66
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2019,,14.74,17.2,12,,,,,,,,,,,,,,,,,,,,,85.94,,97.3,14,13.2,79.3,158.3,63.7,22.5,6.3,4.7,12.3,9.7,11.79,,21.2,25.38,10.54,92.56,24.2,2.04,,25.25,0.21,0.43,1.71,24.2,13.49,24.27,24.76,0.19,,,11.88,7.98,19.86,0.92,7.45,9.85,30.64,0.56,0.05,4.53,4.54,,5.89,,48.6,2.56,3.25,25.54,28.14,4.18,3.88,30.5,0.77,3.06,8.14,13.25,83.94,24.25,50.34,80.16,11.72,52.17,25.25,66.16,37519.54,0.05,19.86,26.8,13.49,40.29,0.28,3.83,,,,,,,,5.08,-1.71
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2020,,14.08,,,,,,,,,,,,,,,,,,,,,,,95.77,,,,,,,,,,,,3.55,11.69,,22,27.59,14.57,93.52,27.85,1.91,,29.66,0.25,0.47,2.1,25.59,15.4,25.64,26.42,0.23,,,13.53,8.43,21.96,2.3,9.42,11.85,29.17,0.18,1.16,5,9.76,,5.28,,46.12,2.14,2.61,19.97,28.1,5.63,3.28,25.09,0.87,2.81,8.35,12.01,74.18,25.25,57.63,75.6,12.06,54.37,29.66,67.82,39366.45,0.21,21.8,15.08,13.88,28.96,0.22,4,,,,,,,,5.01,15.45
KAZ,KZ,916,Kazakhstan,Europe & Central Asia,Upper middle income,2021,,13.07,,,81.11,19.11,29.76,,10.45,16.21,30.91,40.18,5.46,47.39,,,,25.64,,20.86,59.98,66.64,41.25,18.63,92.46,1.2,,,,,,,,,,,,,,23.81,30.03,12.7,95.05,29.55,1.56,,31.02,,,,26.83,,,,,,,,,,,,,,,0.05,,5.11,,5.5,,35.71,1.98,3.79,30.35,29.94,,4.37,34.96,,2.95,,,76.73,,51.34,,11.47,60.32,31.02,75.99,43725.93,0.29,19.84,10.14,14.87,25,,,,,,,,,,,30.94
KEN,KE,664,Kenya,Sub-Saharan Africa,Lower middle income,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KEN,KE,664,Kenya,Sub-Saharan Africa,Lower middle income,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.31,14.04,,,,,,15.25,,,,12.31,,12.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.67,,,,,,15.25,,,,,,,,,,,,,,,,,,
KEN,KE,664,Kenya,Sub-Saharan Africa,Lower middle income,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,13.87,,,,,,14.66,,,,11.8,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.53,,,,,,14.66,,,,,,,,,,,,,,,,,,
KEN,KE,664,Kenya,Sub-Saharan Africa,Lower middle income,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.18,15.59,,,,,,14.1,,,,13.18,,13.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.46,,,,,,14.1,,,,,,,,,,,,,,,,,,
KEN,KE,664,Kenya,Sub-Saharan Africa,Lower middle income,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.69,15.66,,,,,,13.41,,,,13.69,,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.09,,,,,,13.41,,,,,,,,,,,,,,,,,,
KEN,KE,664,Kenya,Sub-Saharan Africa,Lower middle income,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.76,16.43,,,,,,17.02,,,,13.76,,13.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.87,,,,,,17.02,,,,,,,,,,,,,,,,,,
KEN,KE,664,Kenya,Sub-Saharan Africa,Lower middle income,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.61,13.5,,94.13,22.66,0.84,,17.86,,,,12.61,,12.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.59,,,,,,17.86,,1758.08,,,,,,,,,,,,,,,,
KEN,KE,664,Kenya,Sub-Saharan Africa,Lower middle income,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.58,15.75,,95.52,23.69,0.74,,18.46,,,,14.58,,14.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.02,,,,,,18.46,,1888.16,,,,,,,,,,,,,,,,
KEN,KE,664,Kenya,Sub-Saharan Africa,Lower middle income,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.89,14.02,,94.3,23.97,0.85,,18.86,,,,12.89,,12.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.35,,,,,,18.86,,2002.73,,,,,,,,,,,,,,,,
KEN,KE,664,Kenya,Sub-Saharan Africa,Lower middle income,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.73,14.93,,97.8,26.38,0.34,,19.68,,,,12.73,,12.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.67,,,,,,19.68,,2236.32,,,,,,,,,,,,,,,,
KEN,KE,664,Kenya,Sub-Saharan Africa,Lower middle income,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.12,19.12,,96.69,30.61,0.66,,22.27,,,,15.12,,15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.88,,,,,,22.27,,2702.6,,,,,,0.45,,,,,,,0,,,
